MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
21572,39,437,459,4,453,464,464,2,39,1,Success,19
21573,21,306,322,3,316,329,329,2,21,1,Success,5
21574,4,804,808,2,816,816,816,1,4,0,Success,0
21575,18,619,634,3,628,642,642,2,18,0,Success,2
21576,50,366,370,2,381,381,381,1,50,1,Success,6
21577,38,385,417,5,396,428,428,3,38,2,Success,11
21578,40,554,554,1,563,563,563,1,40,1,Success,16
21579,46,506,528,4,513,541,541,3,46,0,Success,2
21580,4,95,99,2,104,104,104,1,4,0,Success,0
21581,21,642,642,1,650,650,650,1,21,1,Success,6
21582,30,453,457,2,468,468,468,1,30,1,Success,7
21583,41,299,299,1,308,308,308,1,41,2,Success,11
21584,39,501,505,2,516,516,516,1,39,2,Success,11
21585,50,286,290,2,300,300,300,1,50,2,Success,11
21586,16,171,171,1,176,176,176,1,16,1,Success,4
21587,18,522,522,1,528,528,528,1,18,2,Success,8
21588,1,435,448,2,446,457,457,2,1,0,Success,1
21589,7,751,755,2,766,766,766,1,7,0,Success,6
21590,12,181,185,2,195,195,195,1,12,0,Success,3
21591,45,350,387,8,365,394,394,2,45,2,Success,21
21592,39,443,443,1,448,448,448,1,39,2,Success,23
21593,11,570,570,1,580,580,580,1,11,2,Success,20
21594,29,448,465,2,463,479,479,2,29,2,Success,8
21595,4,486,498,4,510,510,510,1,4,1,Success,18
21596,43,251,251,1,261,261,261,1,43,2,Success,10
21597,1,564,568,2,579,579,579,1,1,0,Success,3
21598,16,306,306,1,319,319,319,1,16,0,Success,15
21599,46,458,473,3,467,486,486,2,46,0,Success,1
21600,43,535,539,2,544,544,544,1,43,2,Success,23
21601,34,209,209,1,223,223,223,1,34,1,Success,4
21602,40,610,610,1,621,621,621,1,40,1,Success,6
21603,21,352,352,1,362,362,362,1,21,0,Success,2
21604,8,164,168,2,176,176,176,1,8,0,Success,0
21605,47,460,480,3,478,495,495,2,47,1,Success,4
21606,34,337,337,1,349,349,349,1,34,1,Success,6
21607,31,232,232,1,246,246,246,1,31,0,Success,1
21608,49,212,216,2,231,231,231,1,49,0,Success,0
21609,36,498,498,1,505,505,505,1,36,0,Success,14
21610,32,113,113,1,126,126,126,1,32,0,Success,1
21611,7,368,368,1,376,376,376,1,7,0,Success,0
21612,37,177,177,1,191,191,191,1,37,1,Success,4
21613,22,437,441,2,448,448,448,1,22,2,Success,8
21614,44,440,457,2,455,470,470,2,44,1,Success,5
21615,20,226,226,1,234,234,234,1,20,0,Success,2
21616,32,528,528,1,540,540,540,1,32,0,Success,3
21617,50,582,600,4,594,614,614,2,50,0,Success,1
21618,43,720,736,2,750,750,750,2,43,0,Success,1
21619,3,290,306,3,300,314,314,2,3,1,Success,6
21620,39,530,530,1,541,541,541,1,39,1,Success,6
21621,5,109,113,2,122,122,122,1,5,0,Success,2
21622,21,145,145,1,152,152,152,1,21,0,Success,0
21623,3,258,258,1,265,265,265,1,3,2,Success,9
21624,27,400,400,1,414,414,414,1,27,1,Success,5
21625,16,220,224,2,232,232,232,1,16,0,Success,0
21626,22,405,409,2,418,418,418,1,22,2,Success,10
21627,18,381,385,2,395,395,395,1,18,0,Success,3
21628,7,189,193,2,201,201,201,1,7,0,Success,1
21629,38,539,552,3,546,567,567,2,38,0,Success,0
21630,49,544,544,1,556,556,556,1,49,1,Success,7
21631,41,574,578,2,587,587,587,1,41,0,Success,12
21632,25,345,345,1,352,352,352,1,25,2,Success,8
21633,7,310,314,2,321,321,321,1,7,2,Success,9
21634,47,729,729,1,741,741,741,1,47,0,Success,2
21635,27,180,184,2,198,198,198,1,27,0,Success,1
21636,37,133,137,2,150,150,150,1,37,1,Success,5
21637,25,315,328,2,326,338,338,2,25,0,Success,2
21638,40,311,315,2,321,321,321,1,40,1,Success,18
21639,43,291,291,1,298,298,298,1,43,0,Success,13
21640,9,449,449,1,459,459,459,1,9,1,Success,7
21641,24,367,387,4,381,396,396,2,24,1,Success,16
21642,24,614,618,2,625,625,625,1,24,1,Success,5
21643,3,299,344,6,309,352,352,4,3,1,Success,4
21644,24,352,352,1,363,363,363,1,24,0,Success,3
21645,27,451,464,3,458,478,478,2,27,1,Success,5
21646,13,298,298,1,307,307,307,1,13,1,Success,7
21647,16,286,290,2,299,299,299,1,16,1,Success,7
21648,10,576,576,1,586,586,586,1,10,0,Success,2
21649,3,283,296,2,294,306,306,2,3,0,Success,2
21650,36,355,368,3,362,382,382,2,36,0,Success,1
21651,38,554,554,1,565,565,565,1,38,1,Success,6
21652,39,257,257,1,269,269,269,1,39,0,Success,2
21653,38,458,458,1,467,467,467,1,38,1,Success,16
21654,14,389,393,2,402,402,402,1,14,1,Success,6
21655,48,855,859,2,870,870,870,1,48,0,Success,1
21656,8,499,561,12,549,574,574,3,8,0,Success,14
21657,46,645,649,2,663,663,663,1,46,1,Success,4
21658,31,356,377,3,375,387,387,2,31,0,Success,12
21659,9,494,498,2,506,506,506,1,9,2,Success,10
21660,14,395,410,3,404,420,420,2,14,2,Success,20
21661,27,113,113,1,126,126,126,1,27,0,Success,1
21662,17,248,248,1,257,257,257,1,17,0,Success,1
21663,20,243,257,2,255,267,267,2,20,0,Success,3
21664,31,304,304,1,317,317,317,1,31,0,Success,2
21665,17,219,219,1,224,224,224,1,17,2,Success,8
21666,19,308,312,2,320,320,320,1,19,1,Success,4
21667,38,374,378,2,385,385,385,1,38,0,Success,14
21668,11,431,587,12,484,599,599,3,11,2,Success,23
21669,1,393,393,1,401,401,401,1,1,1,Success,5
21670,32,674,674,1,687,687,687,1,32,1,Success,4
21671,4,250,250,1,259,259,259,1,4,1,Success,7
21672,1,639,643,2,649,649,649,1,1,2,Success,9
21673,47,372,549,17,389,584,-1,11,51,1,Broken,6
21674,2,242,242,1,251,251,251,1,2,1,Success,7
21675,7,498,498,1,507,507,507,1,7,2,Success,11
21676,9,714,714,1,721,721,721,1,9,0,Success,1
21677,47,867,867,1,879,879,879,1,47,0,Success,0
21678,17,622,626,2,635,635,635,1,17,2,Success,11
21679,35,354,354,1,361,361,361,1,35,0,Success,14
21680,30,518,539,4,533,547,547,2,30,2,Success,20
21681,2,366,370,2,380,380,380,1,2,2,Success,20
21682,6,764,768,2,776,776,776,1,6,0,Success,0
21683,42,445,449,2,459,459,459,1,42,2,Success,20
21684,12,307,307,1,319,319,319,1,12,1,Success,19
21685,4,657,657,1,664,664,664,1,4,0,Success,0
21686,32,528,528,1,543,543,543,1,32,1,Success,4
21687,29,497,497,1,510,510,510,1,29,1,Success,5
21688,49,599,603,2,612,612,612,1,49,2,Success,11
21689,20,297,297,1,307,307,307,1,20,0,Success,3
21690,38,619,619,1,624,624,624,1,38,2,Success,23
21691,42,577,577,1,590,590,590,1,42,2,Success,9
21692,8,192,192,1,200,200,200,1,8,0,Success,0
21693,37,371,379,3,386,386,386,1,37,1,Success,17
21694,35,470,474,2,485,485,485,1,35,2,Success,10
21695,29,624,624,1,638,638,638,1,29,0,Success,1
21696,29,319,331,4,337,337,337,1,29,1,Success,18
21697,2,411,649,12,452,658,658,4,2,1,Success,6
21698,4,462,521,11,477,534,534,3,4,0,Success,14
21699,16,282,282,1,289,289,289,1,16,1,Success,5
21700,43,211,211,1,221,221,221,1,43,2,Success,10
21701,48,430,450,4,444,456,456,2,48,2,Success,23
21702,13,179,179,1,188,188,188,1,13,0,Success,12
21703,36,480,480,1,493,493,493,1,36,0,Success,2
21704,19,297,297,1,307,307,307,1,19,0,Success,3
21705,11,351,584,13,367,594,594,7,11,0,Success,2
21706,8,273,273,1,281,281,281,1,8,1,Success,5
21707,25,226,226,1,232,232,232,1,25,2,Success,8
21708,10,384,384,1,393,393,393,1,10,0,Success,1
21709,16,313,329,3,323,336,336,2,16,2,Success,8
21710,14,301,305,2,313,313,313,1,14,1,Success,5
21711,19,59,59,1,64,64,64,1,19,0,Success,0
21712,22,292,296,2,306,306,306,1,22,0,Success,2
21713,11,157,161,2,168,168,168,1,11,1,Success,4
21714,37,520,520,1,535,535,535,1,37,0,Success,0
21715,43,194,194,1,204,204,204,1,43,1,Success,7
21716,40,610,610,1,620,620,620,1,40,1,Success,7
21717,29,488,488,1,503,503,503,1,29,0,Success,0
21718,48,212,216,2,228,228,228,1,48,0,Success,3
21719,5,504,666,13,515,679,679,6,5,0,Success,15
21720,39,501,521,4,515,529,529,2,39,0,Success,14
21721,30,359,377,4,371,390,390,2,30,1,Success,5
21722,5,574,586,4,596,596,596,1,5,1,Success,16
21723,1,408,408,1,416,416,416,1,1,1,Success,4
21724,32,365,369,2,380,380,380,1,32,0,Success,3
21725,43,820,824,2,839,839,839,1,43,0,Success,0
21726,43,619,619,1,629,629,629,1,43,1,Success,6
21727,24,504,504,1,513,513,513,1,24,0,Success,1
21728,11,308,312,2,320,320,320,1,11,0,Success,0
21729,42,171,171,1,183,183,183,1,42,2,Success,8
21730,15,740,744,2,754,754,754,1,15,0,Success,2
21731,33,460,464,2,477,477,477,1,33,0,Success,2
21732,3,710,714,2,721,721,721,1,3,2,Success,9
21733,48,365,369,2,380,380,380,1,48,1,Success,7
21734,9,380,384,2,393,393,393,1,9,0,Success,1
21735,28,695,699,2,709,709,709,1,28,1,Success,6
21736,34,686,690,2,702,702,702,1,34,0,Success,1
21737,18,611,627,3,621,635,635,2,18,2,Success,11
21738,46,425,425,1,439,439,439,1,46,1,Success,4
21739,37,375,379,2,385,385,385,1,37,1,Success,18
21740,2,714,714,1,725,725,725,1,2,0,Success,13
21741,39,302,306,2,316,316,316,1,39,2,Success,11
21742,16,258,258,1,267,267,267,1,16,1,Success,7
21743,31,317,321,2,335,335,335,1,31,1,Success,4
21744,7,324,328,2,336,336,336,1,7,1,Success,4
21745,30,674,690,3,684,701,701,2,30,0,Success,2
21746,36,549,553,2,564,564,564,1,36,1,Success,7
21747,3,887,891,2,897,897,897,1,3,0,Success,1
21748,26,307,321,3,315,333,333,2,26,1,Success,6
21749,23,646,659,3,657,664,664,2,23,2,Success,8
21750,18,513,513,1,522,522,522,1,18,1,Success,6
21751,34,271,275,2,284,284,284,1,34,1,Success,7
21752,11,675,675,1,684,684,684,1,11,0,Success,12
21753,39,308,312,2,324,324,324,1,39,0,Success,3
21754,28,339,339,1,345,345,345,1,28,2,Success,22
21755,8,412,416,2,425,425,425,1,8,0,Success,1
21756,28,284,288,2,301,301,301,1,28,0,Success,2
21757,15,351,584,15,392,592,592,6,15,0,Success,0
21758,35,424,440,2,438,452,452,2,35,0,Success,3
21759,4,159,163,2,172,172,172,1,4,0,Success,4
21760,42,174,178,2,191,191,191,1,42,1,Success,4
21761,50,431,443,4,450,450,450,1,50,1,Success,17
21762,31,550,554,2,560,560,560,1,31,0,Success,15
21763,41,506,521,3,515,533,533,2,41,2,Success,10
21764,31,497,497,1,509,509,509,1,31,1,Success,6
21765,50,331,338,2,336,350,350,2,50,2,Success,9
21766,6,346,346,1,356,356,356,1,6,0,Success,12
21767,7,194,194,1,203,203,203,1,7,1,Success,7
21768,2,225,225,1,232,232,232,1,2,1,Success,4
21769,13,336,336,1,344,344,344,1,13,1,Success,4
21770,36,622,626,2,637,637,637,1,36,1,Success,6
21771,39,336,336,1,350,350,350,1,39,0,Success,1
21772,34,242,242,1,255,255,255,1,34,1,Success,4
21773,23,262,266,2,277,277,277,1,23,0,Success,13
21774,31,208,208,1,223,223,223,1,31,0,Success,0
21775,36,39,43,2,55,55,55,1,36,0,Success,0
21776,14,556,560,2,571,571,571,1,14,0,Success,3
21777,13,437,441,2,453,453,453,1,13,0,Success,13
21778,40,477,529,7,490,540,540,4,40,0,Success,3
21779,17,147,147,1,157,157,157,1,17,0,Success,5
21780,37,420,424,2,437,437,437,1,37,0,Success,2
21781,2,206,226,4,220,233,233,2,2,2,Success,9
21782,12,275,275,1,284,284,284,1,12,1,Success,16
21783,46,199,203,2,212,212,212,1,46,2,Success,11
21784,34,345,345,1,357,357,357,1,34,1,Success,6
21785,25,654,658,2,666,666,666,1,25,1,Success,6
21786,37,695,699,2,707,707,707,1,37,0,Success,4
21787,37,556,560,2,572,572,572,1,37,0,Success,3
21788,17,156,160,2,168,168,168,1,17,0,Success,0
21789,40,397,401,2,415,415,415,1,40,2,Success,8
21790,19,738,738,1,745,745,745,1,19,0,Success,1
21791,20,230,234,2,243,243,243,1,20,1,Success,7
21792,30,468,472,2,486,486,486,1,30,1,Success,5
21793,11,363,410,11,408,420,420,2,11,2,Success,20
21794,13,459,488,4,468,496,496,3,13,0,Success,0
21795,32,617,617,1,628,628,628,1,32,1,Success,7
21796,30,394,394,1,407,407,407,1,30,2,Success,8
21797,9,931,931,1,937,937,937,1,9,0,Success,1
21798,8,167,171,2,178,178,178,1,8,1,Success,6
21799,7,566,601,5,581,610,610,3,7,2,Success,10
21800,45,254,258,2,271,271,271,1,45,2,Success,8
21801,21,278,282,2,293,293,293,1,21,0,Success,13
21802,47,331,338,2,336,349,349,2,47,2,Success,10
21803,33,681,681,1,693,693,693,1,33,1,Success,6
21804,30,307,307,1,317,317,317,1,30,2,Success,10
21805,10,540,544,2,554,554,554,1,10,0,Success,2
21806,17,328,361,5,338,370,370,3,17,1,Success,6
21807,38,464,491,5,477,498,498,2,38,2,Success,21
21808,26,432,432,1,446,446,446,1,26,1,Success,5
21809,12,384,384,1,392,392,392,1,12,0,Success,0
21810,50,176,176,1,189,189,189,1,50,0,Success,2
21811,7,246,250,2,259,259,259,1,7,1,Success,7
21812,42,769,769,1,782,782,782,1,42,0,Success,1
21813,46,272,272,1,285,285,285,1,46,0,Success,2
21814,1,322,322,1,330,330,330,1,1,2,Success,10
21815,6,605,609,2,618,618,618,1,6,1,Success,6
21816,7,561,561,1,570,570,570,1,7,1,Success,6
21817,41,168,168,1,183,183,183,1,41,0,Success,0
21818,7,317,321,2,328,328,328,1,7,2,Success,8
21819,13,368,368,1,377,377,377,1,13,0,Success,1
21820,26,601,601,1,615,615,615,1,26,1,Success,4
21821,11,490,530,6,499,540,540,4,11,2,Success,20
21822,35,351,355,2,360,360,360,1,35,1,Success,19
21823,44,518,522,2,529,529,529,1,44,0,Success,14
21824,22,571,571,1,582,582,582,1,22,2,Success,22
21825,25,191,210,4,204,217,217,2,25,1,Success,5
21826,20,356,360,2,370,370,370,1,20,0,Success,2
21827,2,478,482,2,492,492,492,1,2,0,Success,12
21828,24,133,137,2,145,145,145,1,24,0,Success,1
21829,43,433,465,5,444,473,473,3,43,1,Success,18
21830,20,445,449,2,457,457,457,1,20,1,Success,5
21831,8,309,313,2,323,323,323,1,8,1,Success,7
21832,50,357,361,2,373,373,373,1,50,2,Success,10
21833,28,588,592,2,605,605,605,1,28,0,Success,2
21834,47,302,306,2,319,319,319,1,47,2,Success,8
21835,36,346,346,1,358,358,358,1,36,2,Success,9
21836,2,71,75,2,81,81,81,1,2,0,Success,1
21837,15,721,721,1,731,731,731,1,15,0,Success,3
21838,14,607,625,3,623,632,632,2,14,1,Success,4
21839,23,234,234,1,243,243,243,1,23,1,Success,7
21840,38,447,474,7,472,484,484,2,38,1,Success,7
21841,43,781,785,2,798,798,798,1,43,0,Success,1
21842,1,255,259,2,268,268,268,1,1,1,Success,16
21843,42,394,394,1,403,403,403,1,42,1,Success,16
21844,2,512,529,3,523,537,537,2,2,1,Success,5
21845,47,406,410,2,419,419,419,1,47,2,Success,20
21846,2,328,339,2,337,349,349,2,2,2,Success,21
21847,31,437,441,2,453,453,453,1,31,1,Success,6
21848,29,51,51,1,62,62,62,1,29,0,Success,1
21849,6,446,464,3,462,472,472,2,6,0,Success,0
21850,48,380,384,2,398,398,398,1,48,0,Success,1
21851,20,490,490,1,499,499,499,1,20,0,Success,3
21852,20,123,123,1,131,131,131,1,20,0,Success,3
21853,34,518,522,2,533,533,533,1,34,2,Success,10
21854,24,494,498,2,507,507,507,1,24,2,Success,11
21855,12,226,226,1,233,233,233,1,12,1,Success,5
21856,6,465,465,1,475,475,475,1,6,2,Success,11
21857,39,908,912,2,927,927,927,1,39,0,Success,0
21858,30,327,331,2,339,339,339,1,30,2,Success,20
21859,32,496,496,1,510,510,510,1,32,1,Success,5
21860,12,510,528,4,522,539,539,2,12,1,Success,7
21861,33,367,371,2,378,378,378,1,33,2,Success,21
21862,40,452,474,4,468,480,480,2,40,0,Success,15
21863,16,454,458,2,469,469,469,1,16,2,Success,21
21864,34,162,162,1,174,174,174,1,34,1,Success,5
21865,13,319,323,2,332,332,332,1,13,2,Success,20
21866,38,336,336,1,351,351,351,1,38,0,Success,0
21867,9,725,729,2,736,736,736,1,9,0,Success,0
21868,7,484,498,3,496,508,508,2,7,0,Success,12
21869,16,329,354,4,337,365,365,3,16,2,Success,21
21870,26,424,424,1,439,439,439,1,26,0,Success,0
21871,35,389,393,2,407,407,407,1,35,2,Success,8
21872,49,606,610,2,622,622,622,1,49,0,Success,1
21873,12,420,530,11,435,542,542,4,12,1,Success,18
21874,11,304,304,1,314,314,314,1,11,0,Success,2
21875,13,220,224,2,233,233,233,1,13,0,Success,1
21876,2,228,232,2,240,240,240,1,2,0,Success,0
21877,7,468,472,2,481,481,481,1,7,0,Success,1
21878,35,373,392,3,390,407,407,2,35,0,Success,0
21879,28,74,74,1,86,86,86,1,28,1,Success,5
21880,15,695,699,2,709,709,709,1,15,0,Success,13
21881,28,68,72,2,87,87,87,1,28,0,Success,0
21882,36,463,497,6,475,508,508,3,36,1,Success,7
21883,22,672,672,1,681,681,681,1,22,0,Success,1
21884,10,522,522,1,531,531,531,1,10,2,Success,11
21885,27,571,624,7,577,637,637,5,27,0,Success,2
21886,6,444,448,2,457,457,457,1,6,0,Success,1
21887,21,448,448,1,458,458,458,1,21,0,Success,2
21888,43,114,114,1,124,124,124,1,43,0,Success,3
21889,3,359,371,4,383,383,383,1,3,2,Success,23
21890,34,646,650,2,662,662,662,1,34,1,Success,5
21891,5,565,584,4,578,593,593,2,5,0,Success,1
21892,30,236,240,2,254,254,254,1,30,0,Success,1
21893,37,416,416,1,429,429,429,1,37,0,Success,2
21894,37,496,496,1,508,508,508,1,37,0,Success,3
21895,19,310,331,4,325,343,343,2,19,1,Success,19
21896,18,483,496,2,494,505,505,2,18,0,Success,1
21897,3,579,579,1,588,588,588,1,3,2,Success,20
21898,34,388,392,2,406,406,406,1,34,1,Success,5
21899,42,275,275,1,282,282,282,1,42,1,Success,17
21900,5,687,691,2,703,703,703,1,5,1,Success,19
21901,40,528,544,2,542,556,556,2,40,0,Success,3
21902,44,725,729,2,741,741,741,1,44,0,Success,2
21903,17,631,635,2,644,644,644,1,17,1,Success,16
21904,16,355,456,13,399,467,467,4,16,0,Success,3
21905,5,268,272,2,281,281,281,1,5,0,Success,1
21906,29,722,737,3,750,750,750,2,29,0,Success,1
21907,17,478,482,2,493,493,493,1,17,2,Success,21
21908,37,368,384,2,382,396,396,2,37,0,Success,3
21909,38,517,521,2,535,535,535,1,38,1,Success,4
21910,49,421,498,11,437,506,506,3,49,1,Success,17
21911,5,526,601,11,599,610,610,2,5,1,Success,6
21912,45,386,521,13,395,534,534,7,45,2,Success,9
21913,34,826,826,1,839,839,839,1,34,0,Success,0
21914,9,356,360,2,369,369,369,1,9,0,Success,1
21915,5,559,697,13,611,705,705,4,5,1,Success,5
21916,9,364,368,2,379,379,379,1,9,0,Success,3
21917,3,417,432,2,430,443,443,2,3,0,Success,3
21918,18,453,457,2,467,467,467,1,18,1,Success,7
21919,49,521,521,1,530,530,530,1,49,1,Success,17
21920,38,207,211,2,221,221,221,1,38,2,Success,10
21921,40,357,361,2,372,372,372,1,40,1,Success,7
21922,3,610,610,1,618,618,618,1,3,2,Success,10
21923,26,733,737,2,747,747,747,1,26,0,Success,4
21924,46,563,563,1,569,569,569,1,46,1,Success,18
21925,8,231,235,2,242,242,242,1,8,2,Success,10
21926,44,222,226,2,236,236,236,1,44,1,Success,7
21927,44,510,514,2,523,523,523,1,44,0,Success,12
21928,49,412,416,2,428,428,428,1,49,0,Success,3
21929,32,331,331,1,339,339,339,1,32,1,Success,16
21930,19,573,592,3,590,601,601,2,19,0,Success,1
21931,35,569,569,1,580,580,580,1,35,0,Success,3
21932,13,272,272,1,280,280,280,1,13,0,Success,0
21933,2,382,744,15,398,754,754,9,2,0,Success,2
21934,34,445,449,2,461,461,461,1,34,1,Success,6
21935,1,421,425,2,435,435,435,1,1,0,Success,3
21936,5,270,274,2,281,281,281,1,5,1,Success,5
21937,22,266,266,1,275,275,275,1,22,2,Success,11
21938,17,218,218,1,225,225,225,1,17,1,Success,5
21939,14,404,408,2,416,416,416,1,14,0,Success,0
21940,5,112,112,1,120,120,120,1,5,0,Success,0
21941,50,304,304,1,317,317,317,1,50,0,Success,2
21942,26,335,339,2,347,347,347,1,26,2,Success,20
21943,4,541,554,3,552,561,561,2,4,2,Success,9
21944,12,390,394,2,407,407,407,1,12,1,Success,19
21945,37,773,777,2,789,789,789,1,37,0,Success,2
21946,43,468,505,5,487,516,516,3,43,2,Success,11
21947,45,690,690,1,699,699,699,1,45,0,Success,4
21948,40,252,256,2,268,268,268,1,40,0,Success,3
21949,4,593,593,1,603,603,603,1,4,2,Success,11
21950,32,792,792,1,804,804,804,1,32,0,Success,3
21951,46,727,731,2,739,739,739,1,46,0,Success,4
21952,50,672,672,1,687,687,687,1,50,0,Success,0
21953,41,163,163,1,174,174,174,1,41,2,Success,9
21954,45,277,281,2,295,295,295,1,45,2,Success,8
21955,1,341,345,2,353,353,353,1,1,2,Success,9
21956,42,361,361,1,373,373,373,1,42,2,Success,10
21957,27,160,160,1,175,175,175,1,27,1,Success,4
21958,9,207,211,2,219,219,219,1,9,1,Success,7
21959,20,526,546,4,540,553,553,2,20,2,Success,9
21960,29,172,176,2,191,191,191,1,29,0,Success,0
21961,35,578,578,1,590,590,590,1,35,1,Success,5
21962,21,630,634,2,642,642,642,1,21,1,Success,6
21963,17,392,392,1,401,401,401,1,17,1,Success,5
21964,44,344,344,1,356,356,356,1,44,0,Success,3
21965,16,227,227,1,235,235,235,1,16,1,Success,7
21966,2,414,418,2,428,428,428,1,2,1,Success,16
21967,37,176,176,1,190,190,190,1,37,0,Success,1
21968,37,382,386,2,396,396,396,1,37,1,Success,7
21969,38,428,450,4,444,458,458,2,38,1,Success,17
21970,42,773,777,2,789,789,789,1,42,0,Success,2
21971,22,368,368,1,379,379,379,1,22,0,Success,3
21972,47,231,235,2,245,245,245,1,47,1,Success,6
21973,30,289,289,1,300,300,300,1,30,0,Success,3
21974,48,357,361,2,375,375,375,1,48,1,Success,4
21975,9,621,625,2,635,635,635,1,9,0,Success,3
21976,49,675,675,1,686,686,686,1,49,2,Success,9
21977,33,339,353,3,347,365,365,2,33,2,Success,10
21978,41,373,377,2,386,386,386,1,41,0,Success,13
21979,49,306,362,9,317,369,369,4,49,1,Success,18
21980,18,516,520,2,530,530,530,1,18,0,Success,2
21981,28,227,227,1,233,233,233,1,28,0,Success,14
21982,31,633,633,1,646,646,646,1,31,1,Success,5
21983,29,359,370,3,368,383,383,2,29,1,Success,4
21984,28,424,424,1,439,439,439,1,28,0,Success,0
21985,16,384,505,12,395,513,513,8,16,2,Success,9
21986,49,343,347,2,354,354,354,1,49,2,Success,21
21987,41,274,274,1,286,286,286,1,41,2,Success,9
21988,14,349,353,2,362,362,362,1,14,2,Success,10
21989,20,352,352,1,360,360,360,1,20,1,Success,4
21990,48,408,408,1,420,420,420,1,48,0,Success,3
21991,47,737,737,1,749,749,749,1,47,0,Success,2
21992,4,631,635,2,644,644,644,1,4,2,Success,20
21993,1,138,138,1,146,146,146,1,1,1,Success,6
21994,38,388,392,2,406,406,406,1,38,0,Success,1
21995,44,245,249,2,262,262,262,1,44,1,Success,5
21996,13,529,529,1,536,536,536,1,13,1,Success,4
21997,9,738,738,1,744,744,744,1,9,1,Success,4
21998,14,531,539,3,550,550,550,1,14,2,Success,22
21999,32,744,744,1,759,759,759,1,32,0,Success,0
22000,40,215,219,2,230,230,230,1,40,2,Success,9
22001,40,186,186,1,197,197,197,1,40,0,Success,2
22002,32,741,745,2,755,755,755,1,32,0,Success,4
22003,13,302,306,2,314,314,314,1,13,2,Success,10
22004,28,367,371,2,378,378,378,1,28,1,Success,17
22005,11,704,704,1,714,714,714,1,11,0,Success,2
22006,29,673,673,1,685,685,685,1,29,0,Success,2
22007,18,412,416,2,427,427,427,1,18,0,Success,3
22008,43,610,610,1,618,618,618,1,43,0,Success,13
22009,15,345,354,2,352,366,366,2,15,2,Success,22
22010,40,259,259,1,267,267,267,1,40,1,Success,16
22011,48,607,611,2,619,619,619,1,48,2,Success,20
22012,11,176,176,1,184,184,184,1,11,0,Success,0
22013,43,305,305,1,317,317,317,1,43,1,Success,6
22014,49,162,162,1,173,173,173,1,49,0,Success,2
22015,8,508,522,3,520,535,535,2,8,2,Success,23
22016,47,125,129,2,141,141,141,1,47,0,Success,2
